year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,division,team_rank_prev,team_rank,rank_diff,const,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2014,Quarter-finals,4,559817,2015-04-07 17:00:00+00:00,VfL Wolfsburg,161,SC Freiburg,160,1.0,1,90.0,VOLKSWAGEN ARENA,14.0,1.0,5.0,2.0,9.0,1,1,6,2015-04-11 16:30:00+00:00,Hamburger SV,3,1.0,3,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,25.9,18.0,7.37,221.05,0
2014,Semi-finals,5,559822,2015-04-29 18:30:00+00:00,VfL Wolfsburg,161,Arminia Bielefeld,188,1.0,0,90.0,SchücoArena,34.0,1.0,5.0,2.0,29.0,1,1,6,2015-05-02 13:30:00+00:00,Hannover 96,2,,1,159,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,25.9,18.0,7.37,221.05,0
2014,Final,6,559823,2015-05-30 18:00:00+00:00,VfL Wolfsburg,161,Borussia Dortmund,165,1.0,0,90.0,Olympiastadion Berlin,2.0,1.0,5.0,2.0,-3.0,1,0,6,2015-08-16 13:30:00+00:00,Eintracht Frankfurt,77,1.0,3,186,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,25.9,18.0,7.37,221.05,0
2015,1st Round,1,559782,2015-08-08 13:30:00+00:00,VfL Wolfsburg,161,Stuttgarter Kickers,12868,1.0,0,90.0,GAZİ-Stadion auf der Waldau,40.0,1.0,2.0,8.0,38.0,1,1,2,2015-08-16 13:30:00+00:00,Eintracht Frankfurt,8,1.0,3,428,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,35.0,25.5,19.0,7.73,270.43,0
2015,2nd Round,2,559768,2015-10-27 19:30:00+00:00,VfL Wolfsburg,161,Bayern Munich,157,0.0,1,90.0,VOLKSWAGEN ARENA,1.0,1.0,2.0,8.0,-1.0,1,0,2,2015-10-31 17:30:00+00:00,Bayer Leverkusen,3,1.0,3,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,35.0,25.5,19.0,7.73,270.43,0
2016,1st Round,1,57396,2016-08-20 18:45:00+00:00,VfL Wolfsburg,161,FSV Frankfurt,1332,1.0,0,90.0,Frankfurter Volksbank Stadion,35.0,1.0,8.0,16.0,27.0,1,1,3,2016-08-27 13:30:00+00:00,FC Augsburg,6,1.0,3,295,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,43.0,24.5,21.0,4.72,203.08,0
2016,2nd Round,2,57369,2016-10-26 16:30:00+00:00,VfL Wolfsburg,161,FC Heidenheim,180,1.0,0,90.0,Voith-Arena,29.0,1.0,8.0,16.0,21.0,1,1,3,2016-10-29 13:30:00+00:00,Bayer Leverkusen,2,0.0,0,422,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,43.0,24.5,21.0,4.72,203.08,0
2016,3rd Round,3,57360,2017-02-07 19:45:00+00:00,VfL Wolfsburg,161,Bayern Munich,157,0.0,0,90.0,Allianz Arena,1.0,1.0,8.0,16.0,-7.0,1,0,3,2017-02-12 14:30:00+00:00,1899 Hoffenheim,4,1.0,3,476,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,43.0,24.5,21.0,4.72,203.08,0
2017,1st Round,1,57438,2017-08-13 13:30:00+00:00,VfL Wolfsburg,161,Eintracht Norderstedt,1631,1.0,0,90.0,Edmund-Plambeck-Stadion,80.0,1.0,16.0,16.0,64.0,1,1,4,2017-08-19 13:30:00+00:00,Borussia Dortmund,6,0.0,0,149,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.3,20.0,4.35,143.6,0
2017,2nd Round,2,57421,2017-10-25 16:30:00+00:00,VfL Wolfsburg,161,Hannover 96,166,1.0,1,90.0,Volkswagen Arena,20.0,1.0,16.0,16.0,4.0,1,1,4,2017-10-28 13:30:00+00:00,FC Schalke 04,2,,1,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.3,20.0,4.35,143.6,0
2017,3rd Round,3,57410,2017-12-19 19:45:00+00:00,VfL Wolfsburg,161,FC Nurnberg,171,1.0,0,120.0,Max-Morlock-Stadion (Nürnberg),30.0,1.0,16.0,16.0,14.0,1,1,4,2018-01-14 17:00:00+00:00,Borussia Dortmund,25,,1,334,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.3,20.0,4.35,143.6,1
2017,Quarter-finals,4,57402,2018-02-07 19:45:00+00:00,VfL Wolfsburg,161,FC Schalke 04,174,0.0,0,90.0,VELTINS-Arena (Gelsenkirchen),10.0,1.0,16.0,16.0,-6.0,1,0,4,2018-02-11 17:00:00+00:00,Werder Bremen,3,0.0,0,275,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.3,20.0,4.35,143.6,0
2018,1st Round,1,57502,2018-08-18 13:30:00+00:00,VfL Wolfsburg,161,SV Elversberg,1660,1.0,0,90.0,Ursapharm-Arena an der Kaiserlinde,80.0,1.0,16.0,6.0,64.0,1,1,3,2018-08-25 13:30:00+00:00,FC Schalke 04,7,1.0,3,433,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,36.0,25.1,23.0,6.37,229.25,0
2018,2nd Round,2,57476,2018-10-30 17:30:00+00:00,VfL Wolfsburg,161,Hannover 96,166,1.0,0,90.0,HDI Arena,13.0,1.0,16.0,6.0,-3.0,1,1,3,2018-11-03 14:30:00+00:00,Borussia Dortmund,3,0.0,0,73,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,36.0,25.1,23.0,6.37,229.25,0
2018,3rd Round,3,57515,2019-02-06 17:30:00+00:00,VfL Wolfsburg,161,RB Leipzig,173,0.0,0,90.0,Red Bull Arena,6.0,1.0,16.0,6.0,-10.0,1,0,3,2019-02-09 14:30:00+00:00,SC Freiburg,2,,1,161,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,36.0,25.1,23.0,6.37,229.25,0
2019,1st Round,1,169043,2019-08-12 16:30:00+00:00,VfL Wolfsburg,161,Hallescher FC,1316,1.0,0,120.0,ERDGAS Sportpark,40.0,1.0,6.0,7.0,34.0,1,1,2,2019-08-17 13:30:00+00:00,1.FC Köln,4,1.0,3,134,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,38.0,24.7,24.0,5.46,207.6,1
2019,2nd Round,2,238929,2019-10-30 17:30:00+00:00,VfL Wolfsburg,161,RB Leipzig,173,0.0,1,90.0,VOLKSWAGEN ARENA,3.0,1.0,6.0,7.0,-3.0,1,0,2,2019-11-02 14:30:00+00:00,Borussia Dortmund,2,0.0,0,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,38.0,24.7,24.0,5.46,207.6,0
2020,1st Round,1,609063,2020-09-12 13:30:00+00:00,VfL Wolfsburg,161,Union Fürstenwalde,9357,1.0,0,90.0,AOK Stadion,80.0,1.0,7.0,4.0,73.0,1,1,4,2020-09-20 16:00:00+00:00,Bayer Leverkusen,8,,1,282,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,26.0,20.0,8.56,256.83,0
2020,2nd Round,2,646340,2020-12-23 17:30:00+00:00,VfL Wolfsburg,161,SV Sandhausen,189,1.0,1,90.0,VOLKSWAGEN ARENA,28.0,1.0,7.0,4.0,21.0,1,1,4,2021-01-03 14:30:00+00:00,Borussia Dortmund,10,0.0,0,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,26.0,20.0,8.56,256.83,0
2020,Round of 16,3,655488,2021-02-03 17:30:00+00:00,VfL Wolfsburg,161,FC Schalke 04,174,1.0,1,90.0,VOLKSWAGEN ARENA,12.0,1.0,7.0,4.0,5.0,1,1,4,2021-02-06 14:30:00+00:00,FC Augsburg,2,1.0,3,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,26.0,20.0,8.56,256.83,0
2020,Quarter-finals,4,675017,2021-03-03 19:45:00+00:00,VfL Wolfsburg,161,RB Leipzig,173,0.0,0,90.0,Red Bull Arena,3.0,1.0,7.0,4.0,-4.0,1,0,4,2021-03-06 14:30:00+00:00,1899 Hoffenheim,2,0.0,0,161,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,26.0,20.0,8.56,256.83,0
2021,1st Round,1,723366,2021-08-08 13:30:00+00:00,VfL Wolfsburg,161,Preussen Munster,1313,1.0,0,120.0,Preußen-Stadion,80.0,1.0,4.0,12.0,76.0,1,1,1,2021-08-14 13:30:00+00:00,Vfl Bochum,6,1.0,3,225,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,37.0,25.3,24.0,7.28,269.3,1
2022,1st Round,1,864345,2022-07-30 16:01:00+00:00,VfL Wolfsburg,161,Carl Zeiss Jena,1325,1.0,0,90.0,Ernst-Abbe-Sportfeld,80.0,1.0,12.0,8.0,68.0,1,1,3,2022-08-06 13:30:00+00:00,Werder Bremen,6,,1,176,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.7,20.0,7.22,238.3,0
2022,2nd Round,2,958522,2022-10-18 18:45:00+00:00,VfL Wolfsburg,161,Eintracht Braunschweig,744,1.0,0,90.0,Eintracht-Stadion,38.0,1.0,12.0,8.0,26.0,1,1,3,2022-10-22 13:30:00+00:00,Bayer Leverkusen,3,,1,25,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.7,20.0,7.22,238.3,0
2022,Round of 16,3,968256,2023-01-31 19:45:00+00:00,VfL Wolfsburg,161,Union Berlin,182,0.0,0,90.0,Stadion An der Alten Försterei,5.0,1.0,12.0,8.0,-7.0,1,0,3,2023-02-05 16:30:00+00:00,Bayern Munich,4,0.0,0,188,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.7,20.0,7.22,238.3,0
2012,1st Round,1,559975,2012-08-18 13:30:00+00:00,Borussia Monchengladbach,163,Alemannia Aachen,4259,1.0,0,90.0,Neuer Tivoli,35.0,1.0,4.0,8.0,31.0,1,1,2,2012-08-25 13:30:00+00:00,1899 Hoffenheim,7,1.0,3,52,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,24.3,14.0,3.01,87.33,0
2012,2nd Round,2,559962,2012-10-31 19:30:00+00:00,Borussia Monchengladbach,163,Fortuna Dusseldorf,158,0.0,0,120.0,ESPRIT arena,21.0,1.0,4.0,8.0,17.0,1,1,2,2012-11-03 14:30:00+00:00,SC Freiburg,2,,1,27,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,24.3,14.0,3.01,87.33,1
2013,1st Round,1,559920,2013-08-04 12:30:00+00:00,Borussia Monchengladbach,163,SV Darmstadt 98,181,0.0,0,120.0,Stadion am Böllenfalltor,54.0,1.0,8.0,6.0,46.0,1,1,1,2013-08-09 18:30:00+00:00,Bayern Munich,5,0.0,0,213,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,28.0,25.0,15.0,3.98,111.38,1
2014,1st Round,1,559845,2014-08-16 13:30:00+00:00,Borussia Monchengladbach,163,FC 08 Homburg,1634,1.0,0,90.0,Waldstadion Homburg,80.0,1.0,6.0,3.0,74.0,1,1,4,2014-08-24 15:30:00+00:00,VfB Stuttgart,8,,1,216,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,27.0,25.9,15.0,4.84,130.63,0
2014,2nd Round,2,559839,2014-10-29 19:30:00+00:00,Borussia Monchengladbach,163,Eintracht Frankfurt,169,1.0,0,90.0,Commerzbank-Arena,13.0,1.0,6.0,3.0,7.0,1,1,4,2014-11-02 14:30:00+00:00,1899 Hoffenheim,3,1.0,3,199,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,27.0,25.9,15.0,4.84,130.63,0
2014,8th Finals,3,559815,2015-03-04 19:30:00+00:00,Borussia Monchengladbach,163,Kickers Offenbach,1628,1.0,0,90.0,Sparda-Bank-Hessen-Stadion,80.0,1.0,6.0,3.0,74.0,1,1,4,2015-03-07 17:30:00+00:00,FSV Mainz 05,2,,1,203,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,27.0,25.9,15.0,4.84,130.63,0
2014,Quarter-finals,4,559819,2015-04-08 17:00:00+00:00,Borussia Monchengladbach,163,Arminia Bielefeld,188,0.0,0,120.0,SchücoArena,34.0,1.0,6.0,3.0,28.0,1,1,4,2015-04-11 13:30:00+00:00,Borussia Dortmund,2,1.0,3,175,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,27.0,25.9,15.0,4.84,130.63,1
2015,1st Round,1,559806,2015-08-10 18:30:00+00:00,Borussia Monchengladbach,163,FC St. Pauli,186,1.0,0,90.0,Millerntor-Stadion,33.0,1.0,3.0,4.0,30.0,1,1,3,2015-08-15 16:30:00+00:00,Borussia Dortmund,4,0.0,0,357,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,25.4,18.0,6.42,186.15,0
2015,2nd Round,2,559774,2015-10-28 19:30:00+00:00,Borussia Monchengladbach,163,FC Schalke 04,174,1.0,0,90.0,Veltins-Arena,6.0,1.0,3.0,4.0,3.0,1,1,3,2015-10-31 14:30:00+00:00,Hertha Berlin,2,1.0,3,60,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,25.4,18.0,6.42,186.15,0
