year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2014,Segunda_Liga,SC Braga B,49,21.5,28,0.505,24.75
2014,Segunda_Liga,CS Marítimo B,58,23.2,28,0.339,19.65
2014,Segunda_Liga,Vitória Guimarães SC B,51,22.2,22,0.344,17.55
2014,Segunda_Liga,SC Olhanense,36,24.9,23,0.265,9.53
2014,Segunda_Liga,GD Chaves,35,27.2,17,0.257,9.0
2014,Segunda_Liga,CD Feirense,37,25.6,9,0.228,8.45
2014,Segunda_Liga,CF União Madeira (-2021),34,25.4,17,0.243,8.25
2014,Segunda_Liga,Atlético CP,32,24.7,17,0.234,7.5
2014,Segunda_Liga,CD Tondela,29,26.8,5,0.243,7.05
2014,Segunda_Liga,CD Santa Clara,37,25.8,14,0.186,6.9
2014,Segunda_Liga,CD Trofense,43,23.7,17,0.158,6.8
2014,Segunda_Liga,Académico Viseu FC,34,26.5,13,0.196,6.65
2014,Segunda_Liga,SC Beira-Mar,40,23.9,27,0.164,6.58
2014,Segunda_Liga,Portimonense SC,38,23.9,24,0.167,6.35
2014,Segunda_Liga,Leixões SC,37,24.0,11,0.17,6.28
2014,Segunda_Liga,SC Freamunde,37,25.6,11,0.149,5.5
2014,Segunda_Liga,UD Oliveirense,28,26.0,6,0.188,5.25
2014,Segunda_Liga,SC Farense,35,26.0,15,0.144,5.05
2014,Segunda_Liga,Desportivo Aves (- 2020),33,25.5,8,0.152,5.0
2014,Segunda_Liga,SC Covilhã,27,25.1,11,0.117,3.15
2014,Segunda_Liga,Clube Oriental Lissabon,26,27.3,6,0.11,2.85
2015,Segunda_Liga,SL Benfica B,47,20.4,24,1.31,61.4
2015,Segunda_Liga,Sporting CP B,44,21.5,19,0.907,39.9
2015,Segunda_Liga,Vitória Guimarães SC B,59,22.1,28,0.539,31.83
2015,Segunda_Liga,FC Porto B,39,20.4,18,0.447,17.43
2015,Segunda_Liga,SC Braga B,39,20.9,20,0.335,13.08
2015,Segunda_Liga,CD Feirense,38,24.6,16,0.315,11.98
2015,Segunda_Liga,GD Chaves,30,27.7,10,0.364,10.93
2015,Segunda_Liga,Desportivo Aves (- 2020),38,25.1,19,0.204,7.75
2015,Segunda_Liga,FC Penafiel,28,26.5,8,0.254,7.13
2015,Segunda_Liga,Gil Vicente FC,31,23.7,19,0.226,7.0
2015,Segunda_Liga,Portimonense SC,38,24.0,27,0.172,6.53
2015,Segunda_Liga,SC Freamunde,28,26.1,10,0.221,6.18
2015,Segunda_Liga,Atlético CP,33,26.5,19,0.174,5.75
2015,Segunda_Liga,SC Olhanense,31,23.2,16,0.172,5.33
2015,Segunda_Liga,Académico Viseu FC,31,26.7,11,0.169,5.25
2015,Segunda_Liga,SC Covilhã,33,25.3,17,0.158,5.2
2015,Segunda_Liga,Varzim SC,39,27.3,12,0.132,5.15
2015,Segunda_Liga,SC Farense,36,24.3,19,0.141,5.08
2015,Segunda_Liga,FC Famalicão,27,28.0,9,0.185,5.0
2015,Segunda_Liga,Leixões SC,37,24.8,18,0.127,4.7
2015,Segunda_Liga,CD Santa Clara,35,26.1,15,0.121,4.25
2015,Segunda_Liga,Clube Oriental Lissabon,32,27.0,11,0.11,3.53
2015,Segunda_Liga,CD Mafra,33,26.6,17,0.095,3.13
2015,Segunda_Liga,UD Oliveirense,31,24.6,10,0.1,3.1
2016,Segunda_Liga,SL Benfica B,59,20.1,28,0.425,25.1
2016,Segunda_Liga,FC Porto B,48,21.3,20,0.483,23.2
2016,Segunda_Liga,Sporting CP B,53,21.0,24,0.418,22.15
2016,Segunda_Liga,SC Braga B,46,21.3,24,0.417,19.18
2016,Segunda_Liga,Vitória Guimarães SC B,47,21.4,22,0.384,18.05
2016,Segunda_Liga,Portimonense SC,38,24.1,29,0.265,10.08
2016,Segunda_Liga,Desportivo Aves (- 2020),36,26.4,17,0.222,8.0
2016,Segunda_Liga,CF União Madeira (-2021),37,25.9,22,0.205,7.58
2016,Segunda_Liga,Académica Coimbra,35,25.1,10,0.211,7.38
2016,Segunda_Liga,SC Covilhã,31,26.2,17,0.233,7.23
2016,Segunda_Liga,Gil Vicente FC,39,23.2,26,0.164,6.4
2016,Segunda_Liga,FC Penafiel,26,26.6,9,0.243,6.33
2016,Segunda_Liga,CD Santa Clara,33,26.7,13,0.174,5.75
2016,Segunda_Liga,Varzim SC,32,25.3,19,0.179,5.73
2016,Segunda_Liga,FC Famalicão,31,26.7,15,0.175,5.43
2016,Segunda_Liga,Leixões SC,37,24.0,17,0.142,5.25
2016,Segunda_Liga,Académico Viseu FC,33,26.3,14,0.155,5.1
2016,Segunda_Liga,SC Olhanense,41,23.5,24,0.123,5.03
2016,Segunda_Liga,SC Freamunde,35,26.0,12,0.134,4.7
2016,Segunda_Liga,FC Vizela,34,26.0,16,0.135,4.6
2016,Segunda_Liga,CD Cova Piedade,30,28.3,15,0.137,4.1
2016,Segunda_Liga,AD Fafe,33,25.2,9,0.119,3.93
2017,Segunda_Liga,SL Benfica B,44,20.3,21,1.07,47.2
2017,Segunda_Liga,FC Porto B,38,20.3,21,1.02,38.83
2017,Segunda_Liga,Sporting CP B,38,20.8,12,0.68,25.85
2017,Segunda_Liga,SC Braga B,38,21.8,16,0.372,14.13
2017,Segunda_Liga,Vitória Guimarães SC B,42,21.3,22,0.303,12.73
2017,Segunda_Liga,FC Arouca,33,25.7,23,0.297,9.8
2017,Segunda_Liga,CD Nacional,31,25.7,22,0.283,8.78
2017,Segunda_Liga,Leixões SC,42,23.9,32,0.202,8.48
2017,Segunda_Liga,Académica Coimbra,34,25.6,9,0.232,7.88
2017,Segunda_Liga,FC Famalicão,32,25.8,11,0.234,7.48
2017,Segunda_Liga,CF União Madeira (-2021),38,25.7,27,0.189,7.2
2017,Segunda_Liga,FC Penafiel,26,25.5,6,0.266,6.93
2017,Segunda_Liga,SC Covilhã,31,24.6,18,0.217,6.73
2017,Segunda_Liga,CD Santa Clara,29,27.7,15,0.226,6.55
2017,Segunda_Liga,Académico Viseu FC,30,27.7,14,0.207,6.2
2017,Segunda_Liga,Gil Vicente FC,34,24.8,17,0.18,6.13
2017,Segunda_Liga,Real SC,34,24.0,18,0.174,5.93
2017,Segunda_Liga,CD Cova Piedade,32,27.2,21,0.184,5.9
2017,Segunda_Liga,UD Oliveirense,31,25.8,12,0.186,5.78
2017,Segunda_Liga,Varzim SC,34,27.3,17,0.169,5.75
2018,Segunda_Liga,SL Benfica B,58,21.1,29,1.34,77.78
2018,Segunda_Liga,FC Porto B,48,21.5,27,0.962,46.18
