year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2017,2nd Round,5,44855,2017-10-26T16:30:00+00:00,FC Volendam,416,PSV Eindhoven,197,0.0,home,120.0,Kras Stadion (Volendam)
2017,2nd Round,5,44855,2017-10-26T16:30:00+00:00,PSV Eindhoven,197,FC Volendam,416,1.0,away,120.0,Kras Stadion (Volendam)
2017,2nd Round,5,44856,2017-10-25T18:45:00+00:00,Feyenoord,209,Avv Swift,1269,1.0,home,90.0,Stadion Feijenoord (Rotterdam)
2017,2nd Round,5,44856,2017-10-25T18:45:00+00:00,Avv Swift,1269,Feyenoord,209,0.0,away,90.0,Stadion Feijenoord (Rotterdam)
2017,2nd Round,5,44857,2017-10-25T17:45:00+00:00,Roda,414,Groningen,202,1.0,home,90.0,Parkstad Limburg Stadion (Kerkrade)
2017,2nd Round,5,44857,2017-10-25T17:45:00+00:00,Groningen,202,Roda,414,0.0,away,90.0,Parkstad Limburg Stadion (Kerkrade)
2017,2nd Round,5,44858,2017-10-25T17:45:00+00:00,Willem II,195,Heerenveen,210,1.0,home,90.0,Koning Willem II Stadion (Tilburg)
2017,2nd Round,5,44858,2017-10-25T17:45:00+00:00,Heerenveen,210,Willem II,195,0.0,away,90.0,Koning Willem II Stadion (Tilburg)
2017,2nd Round,5,44859,2017-10-25T16:30:00+00:00,ASV De Dijk,1260,Ajax,194,0.0,home,90.0,Kras Stadion (Volendam)
2017,2nd Round,5,44859,2017-10-25T16:30:00+00:00,Ajax,194,ASV De Dijk,1260,1.0,away,90.0,Kras Stadion (Volendam)
2017,2nd Round,5,44860,2017-10-25T16:30:00+00:00,Heracles,206,Hoek,1276,1.0,home,90.0,Polman Stadion (Almelo)
2017,2nd Round,5,44860,2017-10-25T16:30:00+00:00,Hoek,1276,Heracles,206,0.0,away,90.0,Polman Stadion (Almelo)
2017,2nd Round,5,44861,2017-10-25T16:30:00+00:00,VVV Venlo,204,Utrecht,207,1.0,home,90.0,Seacon Stadion De Koel (Venlo)
2017,2nd Round,5,44861,2017-10-25T16:30:00+00:00,Utrecht,207,VVV Venlo,204,0.0,away,90.0,Seacon Stadion De Koel (Venlo)
2017,2nd Round,5,44862,2017-10-24T18:45:00+00:00,Twente,415,FC Eindhoven,422,1.0,home,90.0,De Grolsch Veste (Enschede)
