year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,opponent_league_rank_prev,opponent_division,team_division,team_rank_prev,team_league_rank_prev,team_rank,team_league_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,city,league,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2020,2nd Round,5,648120,2020-12-17 17:45:00+00:00,Cambuur,420,GO Ahead Eagles,410,0.0,1,90.0,Cambuurstadion,24.0,6.0,2.0,2.0,19.0,1.0,19.0,1.0,5.0,0.0,1,6,2020-12-20 11:15:00+00:00,Excelsior,2,1.0,3,0.0,Leeuwarden,Eerste_Divisie,32.0,24.3,8.0,0.275,8.8,0
2021,1st Round,6,800871,2021-10-28 16:45:00+00:00,Cambuur,420,Ajax Amateurs,1266,1.0,0,90.0,Sportpark De Toekomst,88.0,8.0,3.0,2.0,19.0,1.0,9.0,9.0,69.0,-10.0,1,6,2021-10-31 15:45:00+00:00,Waalwijk,2,1.0,3,77.0,Leeuwarden,Eredivisie,31.0,24.3,10.0,0.402,12.45,0
2021,2nd Round,5,810044,2021-12-16 17:00:00+00:00,Cambuur,420,NEC Nijmegen,413,0.0,1,90.0,Cambuurstadion,25.0,7.0,2.0,2.0,19.0,1.0,9.0,9.0,6.0,-10.0,1,6,2021-12-19 11:15:00+00:00,Heerenveen,2,0.0,0,0.0,Leeuwarden,Eredivisie,31.0,24.3,10.0,0.402,12.45,0
2022,1st Round,6,962565,2022-10-19 18:00:00+00:00,Cambuur,420,Rijnvogels,1288,1.0,0,90.0,Sportpark de Krom,88.0,8.0,3.0,1.0,9.0,9.0,17.0,17.0,79.0,8.0,1,6,2022-10-23 12:30:00+00:00,Twente,3,0.0,0,148.0,Leeuwarden,Eredivisie,36.0,25.7,12.0,0.433,15.6,0
2022,2nd Round,5,968105,2023-01-11 19:00:00+00:00,Cambuur,420,De Treffers,1277,0.0,0,90.0,Sportpark Zuid veld 1,88.0,8.0,3.0,1.0,9.0,9.0,17.0,17.0,79.0,8.0,1,6,2023-01-15 15:45:00+00:00,Emmen,3,,1,206.0,Leeuwarden,Eredivisie,36.0,25.7,12.0,0.433,15.6,0
2017,1st Round,6,44901,2017-09-19 15:00:00+00:00,Den Bosch,421,Zwaluwen,1275,1.0,0,90.0,Sportpark Zwaluwenlaan (Vlaardingen),88.0,8.0,3.0,2.0,32.0,14.0,28.0,10.0,56.0,-4.0,1,6,2017-09-22 18:00:00+00:00,FC Eindhoven,3,1.0,3,89.0,Den Bosch,Eerste_Divisie,33.0,22.4,14.0,0.108,3.55,0
2017,2nd Round,5,44863,2017-10-24 17:45:00+00:00,Den Bosch,421,Cambuur,420,0.0,1,90.0,Stadion De Vliert ('s-Hertogenbosch),21.0,3.0,2.0,2.0,32.0,14.0,28.0,10.0,-11.0,-4.0,0,6,2017-10-27 18:00:00+00:00,Helmond Sport,3,,1,0.0,Den Bosch,Eerste_Divisie,33.0,22.4,14.0,0.108,3.55,0
2018,1st Round,6,44809,2018-09-25 17:45:00+00:00,Den Bosch,421,Heracles,206,0.0,1,90.0,Stadion De Vliert ('s-Hertogenbosch),11.0,11.0,1.0,2.0,28.0,10.0,22.0,4.0,-17.0,-6.0,0,6,2018-09-28 18:00:00+00:00,Jong AZ,3,1.0,3,0.0,Den Bosch,Eerste_Divisie,33.0,23.4,15.0,0.255,8.43,0
2019,1st Round,6,242786,2019-10-29 18:45:00+00:00,Den Bosch,421,Ijsselmeervogels,1280,0.0,0,90.0,Sportpark De Westmaat (Spakenburg) (Bunschoten),88.0,8.0,3.0,2.0,22.0,4.0,29.0,11.0,66.0,7.0,1,6,2019-11-01 19:00:00+00:00,Helmond Sport,3,,1,63.0,Den Bosch,Eerste_Divisie,32.0,22.7,10.0,0.198,6.35,0
2020,1st Round,6,640167,2020-10-27 18:45:00+00:00,Den Bosch,421,VVV Venlo,204,0.0,0,90.0,Covebo Stadion - De Koel -,13.0,13.0,1.0,2.0,29.0,11.0,37.0,19.0,-16.0,8.0,0,6,2020-10-31 15:30:00+00:00,Roda,3,,1,70.0,Den Bosch,Eerste_Divisie,41.0,22.3,11.0,0.144,5.9,0
2021,1st Round,6,800892,2021-10-26 18:00:00+00:00,Den Bosch,421,Roda,414,0.0,0,90.0,Parkstad Limburg Stadion,26.0,8.0,2.0,2.0,37.0,19.0,29.0,11.0,-11.0,-8.0,0,6,2021-10-29 18:00:00+00:00,Jong Utrecht,3,1.0,3,82.0,Den Bosch,Eerste_Divisie,39.0,23.0,8.0,0.188,7.33,0
2022,1st Round,6,962552,2022-10-18 18:00:00+00:00,Den Bosch,421,GVVV Veenendaal,1261,1.0,0,90.0,Sportpark Panhuis,88.0,8.0,3.0,2.0,29.0,11.0,37.0,19.0,59.0,8.0,1,6,2022-10-22 18:00:00+00:00,MVV,4,0.0,0,41.0,Den Bosch,Eerste_Divisie,37.0,22.9,13.0,0.145,5.35,0
2022,2nd Round,5,968107,2023-01-11 20:00:00+00:00,Den Bosch,421,Ajax,194,0.0,1,90.0,Stadion De Vliert,1.0,1.0,1.0,2.0,29.0,11.0,37.0,19.0,-28.0,8.0,0,6,2023-01-16 19:00:00+00:00,FC Eindhoven,4,0.0,0,0.0,Den Bosch,Eerste_Divisie,37.0,22.9,13.0,0.145,5.35,0
2017,1st Round,6,44899,2017-09-19 17:45:00+00:00,FC Eindhoven,422,Sparta Nijkerk,1274,1.0,0,90.0,Sportpark De Ebbenhorst (Nijkerk),88.0,8.0,3.0,2.0,29.0,11.0,31.0,13.0,59.0,2.0,1,6,2017-09-22 18:00:00+00:00,Den Bosch,3,0.0,0,87.0,Eindhoven,Eerste_Divisie,35.0,22.3,17.0,0.114,4.0,0
2017,2nd Round,5,44862,2017-10-24 18:45:00+00:00,FC Eindhoven,422,Twente,415,0.0,0,90.0,De Grolsch Veste (Enschede),7.0,7.0,1.0,2.0,29.0,11.0,31.0,13.0,-22.0,2.0,0,6,2017-10-27 18:00:00+00:00,Jong Ajax,2,0.0,0,134.0,Eindhoven,Eerste_Divisie,35.0,22.3,17.0,0.114,4.0,0
2018,1st Round,6,44812,2018-09-25 17:45:00+00:00,FC Eindhoven,422,GO Ahead Eagles,410,0.0,0,90.0,De Adelaarshorst (Deventer),34.0,16.0,2.0,2.0,31.0,13.0,32.0,14.0,3.0,1.0,1,6,2018-09-28 18:00:00+00:00,Jong Ajax,3,1.0,3,104.0,Eindhoven,Eerste_Divisie,34.0,21.4,13.0,0.136,4.63,0
2019,1st Round,6,247658,2019-10-29 18:45:00+00:00,FC Eindhoven,422,Rijnsburgse Boys,1248,1.0,0,90.0,Sportpark Middelmors (Rijnsburg),88.0,8.0,3.0,2.0,32.0,14.0,31.0,13.0,56.0,-1.0,1,6,2019-11-01 19:00:00+00:00,Jong AZ,3,1.0,3,111.0,Eindhoven,Eerste_Divisie,38.0,21.9,13.0,0.157,5.95,0
2019,2nd Round,5,250186,2019-12-17 18:45:00+00:00,FC Eindhoven,422,Excelsior,196,1.0,0,90.0,Van Donge & De Roo Stadion (Rotterdam),16.0,16.0,1.0,2.0,32.0,14.0,31.0,13.0,-16.0,-1.0,0,6,2019-12-20 19:00:00+00:00,NEC Nijmegen,3,0.0,0,7922.0,Eindhoven,Eerste_Divisie,38.0,21.9,13.0,0.157,5.95,0
2019,8th Finals,4,296610,2020-01-21 19:45:00+00:00,FC Eindhoven,422,Utrecht,207,0.0,1,120.0,Jan Louwers Stadion,6.0,6.0,1.0,2.0,32.0,14.0,31.0,13.0,-26.0,-1.0,0,6,2020-01-24 19:00:00+00:00,Dordrecht,2,0.0,0,0.0,Eindhoven,Eerste_Divisie,38.0,21.9,13.0,0.157,5.95,1
2020,1st Round,6,640168,2020-10-28 18:45:00+00:00,FC Eindhoven,422,Emmen,208,0.0,0,90.0,De Oude Meerdijk,12.0,12.0,1.0,2.0,31.0,13.0,33.0,15.0,-19.0,2.0,0,6,2020-11-01 11:15:00+00:00,FC Volendam,3,0.0,0,178.0,Eindhoven,Eerste_Divisie,43.0,22.2,12.0,0.141,6.08,0
2021,1st Round,6,800895,2021-10-26 18:00:00+00:00,FC Eindhoven,422,DVS 33 Ermelo,1244,0.0,0,90.0,Sportpark Zuid DVS '33,88.0,8.0,3.0,2.0,33.0,15.0,21.0,3.0,55.0,-12.0,1,6,2021-10-30 14:30:00+00:00,Excelsior,3,1.0,3,95.0,Eindhoven,Eerste_Divisie,28.0,23.0,9.0,0.222,6.23,0
2022,1st Round,6,963834,2022-10-18 16:45:00+00:00,FC Eindhoven,422,Willem II,195,1.0,1,90.0,Jan Louwers Stadion,17.0,17.0,1.0,2.0,21.0,3.0,26.0,8.0,-4.0,5.0,0,6,2022-10-21 18:00:00+00:00,Heracles,3,0.0,0,0.0,Eindhoven,Eerste_Divisie,29.0,23.4,15.0,0.266,7.7,0
2022,2nd Round,5,968110,2023-01-10 19:00:00+00:00,FC Eindhoven,422,NAC Breda,203,0.0,0,120.0,Rat Verlegh Stadion,26.0,8.0,2.0,2.0,21.0,3.0,26.0,8.0,5.0,5.0,0,6,2023-01-16 19:00:00+00:00,Den Bosch,6,1.0,3,53.0,Eindhoven,Eerste_Divisie,29.0,23.4,15.0,0.266,7.7,1
2017,1st Round,6,44891,2017-09-19 17:45:00+00:00,FC OSS,423,Almere City FC,419,0.0,1,90.0,Frans Heesen Stadion (Oss),26.0,8.0,2.0,2.0,33.0,15.0,27.0,9.0,-7.0,-6.0,0,6,2017-09-22 18:00:00+00:00,Almere City FC,3,,1,0.0,Oss,Eerste_Divisie,30.0,25.4,4.0,0.119,3.58,0
2018,1st Round,6,44817,2018-09-25 17:45:00+00:00,FC OSS,423,Rijnsburgse Boys,1248,1.0,0,120.0,Sportpark Middelmors (Rijnsburg),88.0,8.0,3.0,2.0,27.0,9.0,24.0,6.0,61.0,-3.0,1,6,2018-09-28 18:00:00+00:00,Telstar,3,0.0,0,90.0,Oss,,,,,,,1
2018,2nd Round,5,44824,2018-10-30 18:00:00+00:00,FC OSS,423,AFC Amsterdam,1252,0.0,0,90.0,Olympisch Stadion (Amsterdam),88.0,8.0,3.0,2.0,27.0,9.0,24.0,6.0,61.0,-3.0,1,6,2018-11-02 19:00:00+00:00,FC Eindhoven,3,1.0,3,78.0,Oss,,,,,,,0
2019,1st Round,6,247659,2019-10-29 18:45:00+00:00,FC OSS,423,OSS '20,3898,1.0,0,90.0,Sportpark De Rusheuvel (Oss),88.0,8.0,3.0,2.0,24.0,6.0,34.0,16.0,64.0,10.0,1,6,2019-11-01 19:00:00+00:00,Dordrecht,3,,1,2.0,Oss,,,,,,,0
2019,2nd Round,5,250182,2019-12-17 18:45:00+00:00,FC OSS,423,Katwijk,1237,1.0,0,120.0,Sportpark de Krom (Katwijk),88.0,8.0,3.0,2.0,24.0,6.0,34.0,16.0,64.0,10.0,1,6,2019-12-20 19:00:00+00:00,Jong Ajax,3,0.0,0,91.0,Oss,,,,,,,1
2019,8th Finals,4,296614,2020-01-21 17:30:00+00:00,FC OSS,423,AZ Alkmaar,201,0.0,1,90.0,Frans Heesen Stadion,4.0,4.0,1.0,2.0,24.0,6.0,34.0,16.0,-20.0,10.0,0,6,2020-01-24 19:00:00+00:00,Telstar,3,0.0,0,0.0,Oss,,,,,,,0
2020,1st Round,6,640170,2020-10-27 18:45:00+00:00,FC OSS,423,Heerenveen,210,0.0,0,90.0,Abe Lenstra Stadion,10.0,10.0,1.0,2.0,34.0,16.0,28.0,10.0,-24.0,-6.0,0,6,2020-10-30 20:00:00+00:00,De Graafschap,3,0.0,0,139.0,Oss,,,,,,,0
2021,1st Round,6,800889,2021-10-27 18:00:00+00:00,FC OSS,423,Fortuna Sittard,205,0.0,0,90.0,Fortuna Sittard Stadion,11.0,11.0,1.0,2.0,28.0,10.0,33.0,15.0,-17.0,5.0,0,6,2021-10-30 18:00:00+00:00,NAC Breda,3,0.0,0,89.0,Oss,,,,,,,0
2022,1st Round,6,962570,2022-10-18 18:00:00+00:00,FC OSS,423,Almere City FC,419,0.0,0,90.0,Yanmar Stadion,32.0,14.0,2.0,2.0,33.0,15.0,35.0,17.0,-1.0,2.0,0,6,2022-10-21 18:00:00+00:00,Roda,3,1.0,3,73.0,Oss,,,,,,,0
2017,1st Round,6,44893,2017-09-19 17:45:00+00:00,Helmond Sport,424,Cambuur,420,0.0,1,90.0,Lavans Stadion (Helmond),21.0,3.0,2.0,2.0,31.0,13.0,37.0,19.0,-10.0,6.0,0,6,2017-09-22 18:00:00+00:00,Dordrecht,3,0.0,0,0.0,Helmond,Eerste_Divisie,33.0,23.4,5.0,0.1,3.3,0
2018,1st Round,6,44813,2018-09-25 17:45:00+00:00,Helmond Sport,424,Fortuna Sittard,205,0.0,1,90.0,SolarUnie Stadion (Helmond),21.0,3.0,2.0,2.0,37.0,19.0,38.0,20.0,-16.0,1.0,0,6,2018-09-28 18:00:00+00:00,FC Volendam,3,,1,0.0,Helmond,Eerste_Divisie,29.0,23.0,5.0,0.134,3.88,0
2019,1st Round,6,247656,2019-10-29 18:45:00+00:00,Helmond Sport,424,GVVV Veenendaal,1261,0.0,0,90.0,Sportpark Panhuis (GVVV) (Veenendaal),88.0,8.0,3.0,2.0,38.0,20.0,38.0,20.0,50.0,0.0,1,6,2019-11-01 19:00:00+00:00,Den Bosch,3,,1,62.0,Helmond,Eerste_Divisie,24.0,23.8,3.0,0.189,4.53,0
2020,1st Round,6,640166,2020-10-26 17:45:00+00:00,Helmond Sport,424,Excelsior,196,0.0,0,90.0,Van Donge & De Roo Stadion,25.0,7.0,2.0,2.0,38.0,20.0,30.0,12.0,-13.0,-8.0,0,6,2020-10-30 17:45:00+00:00,MVV,4,,1,7935.0,Helmond,Eerste_Divisie,26.0,22.8,7.0,0.169,4.4,0
2021,1st Round,6,800885,2021-10-27 19:00:00+00:00,Helmond Sport,424,Groningen,202,0.0,0,90.0,Euroborg,7.0,7.0,1.0,2.0,30.0,12.0,38.0,20.0,-23.0,8.0,0,6,2021-11-01 19:00:00+00:00,Almere City FC,5,0.0,0,204.0,Helmond,Eerste_Divisie,28.0,22.1,15.0,0.186,5.2,0
2022,1st Round,6,962561,2022-10-19 18:00:00+00:00,Helmond Sport,424,GO Ahead Eagles,410,0.0,0,90.0,De Adelaarshorst,13.0,13.0,1.0,2.0,38.0,20.0,34.0,16.0,-25.0,-4.0,0,6,2022-10-24 18:00:00+00:00,Jong PSV,5,0.0,0,95.0,Helmond,Eerste_Divisie,31.0,23.4,15.0,0.21,6.5,0
2017,1st Round,6,44900,2017-09-19 16:30:00+00:00,Sparta Rotterdam,426,Waalwijk,417,0.0,0,90.0,Mandemakers Stadion (Waalwijk),28.0,10.0,2.0,1.0,15.0,15.0,18.0,18.0,13.0,3.0,1,6,2017-09-23 18:45:00+00:00,ADO Den Haag,4,0.0,0,48.0,Rotterdam,Eredivisie,41.0,23.9,23.0,0.377,15.45,0
2018,1st Round,6,44816,2018-09-25 17:45:00+00:00,Sparta Rotterdam,426,Noordwijk,1247,0.0,0,90.0,Sportpark Duinwetering (Noordwijk),88.0,8.0,3.0,1.0,18.0,18.0,20.0,2.0,70.0,2.0,1,6,2018-09-28 18:00:00+00:00,Dordrecht,3,1.0,3,36.0,Rotterdam,Eerste_Divisie,43.0,22.8,18.0,0.196,8.43,0
2019,1st Round,6,242792,2019-10-30 19:45:00+00:00,Sparta Rotterdam,426,FC Volendam,416,1.0,1,90.0,Sparta-Stadion Het Kasteel StadionVeld (Rotterdam),34.0,16.0,2.0,2.0,20.0,2.0,11.0,11.0,14.0,-9.0,1,6,2019-11-02 18:45:00+00:00,PSV Eindhoven,2,,1,0.0,Rotterdam,Eredivisie,30.0,24.3,13.0,0.517,15.5,0
2019,2nd Round,5,250180,2019-12-18 18:45:00+00:00,Sparta Rotterdam,426,Willem II,195,0.0,0,90.0,Koning Willem II Stadion,10.0,10.0,1.0,2.0,20.0,2.0,11.0,11.0,-10.0,-9.0,0,6,2019-12-21 18:45:00+00:00,AZ Alkmaar,3,1.0,3,,Rotterdam,Eredivisie,30.0,24.3,13.0,0.517,15.5,0
2020,1st Round,6,640174,2020-10-28 17:45:00+00:00,Sparta Rotterdam,426,ADO Den Haag,198,0.0,0,120.0,Cars Jeans Stadion,17.0,17.0,1.0,1.0,11.0,11.0,8.0,8.0,6.0,-3.0,1,6,2020-11-01 13:30:00+00:00,Heerenveen,3,0.0,0,16.0,Rotterdam,Eredivisie,32.0,24.9,13.0,0.513,16.43,1
2021,1st Round,6,800887,2021-10-27 18:00:00+00:00,Sparta Rotterdam,426,GVVV Veenendaal,1261,1.0,0,90.0,Sportpark Panhuis,88.0,8.0,3.0,1.0,8.0,8.0,14.0,14.0,80.0,6.0,1,6,2021-10-31 11:15:00+00:00,Feyenoord,3,0.0,0,78.0,Rotterdam,Eredivisie,39.0,25.3,16.0,0.537,20.93,0
2021,2nd Round,5,810058,2021-12-15 17:00:00+00:00,Sparta Rotterdam,426,Vitesse,200,0.0,0,90.0,GelreDome,4.0,4.0,1.0,1.0,8.0,8.0,14.0,14.0,-4.0,6.0,0,6,2021-12-18 17:45:00+00:00,Vitesse,3,,1,96.0,Rotterdam,Eredivisie,39.0,25.3,16.0,0.537,20.93,0
2022,1st Round,6,962562,2022-10-20 18:00:00+00:00,Sparta Rotterdam,426,OFC Oostzaan,1232,1.0,0,90.0,Sportpark Purmersteijn,88.0,8.0,3.0,1.0,14.0,14.0,6.0,6.0,74.0,-8.0,1,6,2022-10-23 14:45:00+00:00,Utrecht,2,0.0,0,66.0,Rotterdam,Eredivisie,37.0,24.8,15.0,0.91,33.68,0
2022,2nd Round,5,968111,2023-01-10 20:00:00+00:00,Sparta Rotterdam,426,PSV Eindhoven,197,0.0,1,90.0,Sparta-Stadion Het Kasteel,2.0,2.0,1.0,1.0,14.0,14.0,6.0,6.0,-12.0,-8.0,0,6,2023-01-14 20:00:00+00:00,Excelsior,4,1.0,3,0.0,Rotterdam,Eredivisie,37.0,24.8,15.0,0.91,33.68,0
2017,1st Round,6,44884,2017-09-20 17:45:00+00:00,Telstar,427,Vvsb,1251,0.0,0,90.0,Sportpark De Boekhorst (Noordwijkerhout),88.0,8.0,3.0,2.0,34.0,16.0,23.0,5.0,54.0,-11.0,1,6,2017-09-25 18:00:00+00:00,Jong Ajax,5,,1,180.0,Velsen,,,,,,,0
2018,1st Round,6,44822,2018-09-25 15:00:00+00:00,Telstar,427,AFC Amsterdam,1252,0.0,0,90.0,Sportpark Goed Genoeg (Amsterdam),88.0,8.0,3.0,2.0,23.0,5.0,33.0,15.0,65.0,10.0,1,6,2018-09-28 18:00:00+00:00,FC OSS,3,1.0,3,116.0,Velsen,,,,,,,0
2019,1st Round,6,242787,2019-10-29 18:45:00+00:00,Telstar,427,Koninklijke HFC,1246,1.0,0,90.0,Sportpark Spanjaardslaan (Haarlem),88.0,8.0,3.0,2.0,33.0,15.0,28.0,10.0,55.0,-5.0,1,6,2019-11-01 19:00:00+00:00,Jong Utrecht,3,1.0,3,127.0,Velsen,,,,,,,0
2019,2nd Round,5,250174,2019-12-18 17:30:00+00:00,Telstar,427,Ajax,194,0.0,1,90.0,Rabobank IJmond Stadion,1.0,1.0,1.0,2.0,33.0,15.0,28.0,10.0,-32.0,-5.0,0,6,2019-12-22 13:30:00+00:00,Jong AZ,3,1.0,3,0.0,Velsen,,,,,,,0
2020,1st Round,6,640169,2020-10-28 18:45:00+00:00,Telstar,427,Heracles,206,0.0,0,90.0,Stadion Erve Asito,8.0,8.0,1.0,2.0,28.0,10.0,31.0,13.0,-20.0,3.0,0,6,2020-11-02 17:45:00+00:00,Jong AZ,4,,1,209.0,Velsen,,,,,,,0
2021,1st Round,6,800873,2021-10-26 18:00:00+00:00,Telstar,427,Kozakken Boys,1242,1.0,0,120.0,Sportpark De Zwaaier,88.0,8.0,3.0,2.0,31.0,13.0,37.0,19.0,57.0,6.0,1,6,2021-11-01 19:00:00+00:00,Jong Ajax,6,0.0,0,102.0,Velsen,,,,,,,1
2021,2nd Round,5,810056,2021-12-14 20:00:00+00:00,Telstar,427,Spakenburg,1249,1.0,1,120.0,BUKO Stadion,88.0,8.0,3.0,2.0,31.0,13.0,37.0,19.0,57.0,6.0,1,6,2021-12-17 19:00:00+00:00,Jong PSV,2,,1,0.0,Velsen,,,,,,,1
2021,Round of 16,4,818075,2022-01-20 17:45:00+00:00,Telstar,427,PSV Eindhoven,197,0.0,0,90.0,Philips Stadion,2.0,2.0,1.0,2.0,31.0,13.0,37.0,19.0,-29.0,6.0,0,6,2022-01-23 13:30:00+00:00,Jong Ajax,2,1.0,3,9.0,Velsen,,,,,,,0
2022,1st Round,6,962548,2022-10-18 18:00:00+00:00,Telstar,427,Koninklijke HFC,1246,1.0,0,90.0,Sportpark Spanjaardslaan,88.0,8.0,3.0,2.0,37.0,19.0,27.0,9.0,51.0,-10.0,1,6,2022-10-24 18:00:00+00:00,Jong AZ,6,,1,127.0,Velsen,,,,,,,0
2022,2nd Round,5,968109,2023-01-10 17:45:00+00:00,Telstar,427,Twente,415,0.0,0,90.0,De Grolsch Veste,4.0,4.0,1.0,2.0,37.0,19.0,27.0,9.0,-33.0,-10.0,0,6,2023-01-13 19:00:00+00:00,Jong AZ,3,1.0,3,92.0,Velsen,,,,,,,0
