year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2016,3rd Round,4,57358,2017-02-08T17:30:00+00:00,TSV 1860 Munich,786,Sportfreunde Lotte,1323,0,away,90,Frimo Stadion
2016,3rd Round,4,57359,2017-02-08T17:30:00+00:00,SV Sandhausen,189,FC Schalke 04,174,0,home,90,Hardtwaldstadion
2016,3rd Round,4,57359,2017-02-08T17:30:00+00:00,FC Schalke 04,174,SV Sandhausen,189,1,away,90,Hardtwaldstadion
2016,3rd Round,4,57360,2017-02-07T19:45:00+00:00,Bayern Munich,157,VfL Wolfsburg,161,1,home,90,Allianz Arena
2016,3rd Round,4,57360,2017-02-07T19:45:00+00:00,VfL Wolfsburg,161,Bayern Munich,157,0,away,90,Allianz Arena
2016,3rd Round,4,57361,2017-02-07T19:45:00+00:00,SpVgg Greuther Furth,178,Borussia Monchengladbach,163,0,home,90,Sportpark Ronhof Thomas Sommer
2016,3rd Round,4,57361,2017-02-07T19:45:00+00:00,Borussia Monchengladbach,163,SpVgg Greuther Furth,178,1,away,90,Sportpark Ronhof Thomas Sommer
2016,3rd Round,4,57362,2017-02-07T17:30:00+00:00,FC Astoria Walldorf,1626,Arminia Bielefeld,188,0,home,120,Dietmar-Hopp-Sportpark
2016,3rd Round,4,57362,2017-02-07T17:30:00+00:00,Arminia Bielefeld,188,FC Astoria Walldorf,1626,1,away,120,Dietmar-Hopp-Sportpark
2016,3rd Round,4,57363,2017-02-07T17:30:00+00:00,Hamburger SV,175,1.FC Köln,192,1,home,90,Volksparkstadion
2016,3rd Round,4,57363,2017-02-07T17:30:00+00:00,1.FC Köln,192,Hamburger SV,175,0,away,90,Volksparkstadion
2017,Final,1,57399,2018-05-19T18:00:00+00:00,Bayern Munich,157,Eintracht Frankfurt,169,0,home,90,Olympiastadion Berlin (Berlin)
2017,Final,1,57399,2018-05-19T18:00:00+00:00,Eintracht Frankfurt,169,Bayern Munich,157,1,away,90,Olympiastadion Berlin (Berlin)
2017,Semi-finals,2,57400,2018-04-18T18:45:00+00:00,FC Schalke 04,174,Eintracht Frankfurt,169,0,home,90,VELTINS-Arena (Gelsenkirchen)
2017,Semi-finals,2,57400,2018-04-18T18:45:00+00:00,Eintracht Frankfurt,169,FC Schalke 04,174,1,away,90,VELTINS-Arena (Gelsenkirchen)
2017,Semi-finals,2,57401,2018-04-17T18:45:00+00:00,Bayer Leverkusen,168,Bayern Munich,157,0,home,90,BayArena (Leverkusen)
2017,Semi-finals,2,57401,2018-04-17T18:45:00+00:00,Bayern Munich,157,Bayer Leverkusen,168,1,away,90,BayArena (Leverkusen)
2017,Quarter-finals,3,57402,2018-02-07T19:45:00+00:00,FC Schalke 04,174,VfL Wolfsburg,161,1,home,90,VELTINS-Arena (Gelsenkirchen)
2017,Quarter-finals,3,57402,2018-02-07T19:45:00+00:00,VfL Wolfsburg,161,FC Schalke 04,174,0,away,90,VELTINS-Arena (Gelsenkirchen)
