stage,causal_effect,std_error,p_value,r_squared,f_stat,f_p_value,grid_id,instrument,control_vars,significant
3,1.1709782857475641,7.315216345092809,0.8730549154033486,0.5000314658849812,5.0722540485780145,0.0002657947036004404,74,opponent_rank_prev,"['team_size', 'total_value', 'distance', 'extra_time']",False
4,1.3203962914197152,7.291717378034293,0.8568669376131458,0.5090136037846131,4.71148849446841,0.0009849148065208574,74,opponent_rank_prev,"['team_size', 'total_value', 'distance', 'extra_time']",False
5,-0.9086144187766301,4.280392589933668,0.8332831779010605,0.6243735414960969,4.128887063740792,0.00545632265776633,74,opponent_rank_prev,"['team_size', 'total_value', 'distance', 'extra_time']",False
6,0.37693277727126606,2.175610460982875,0.8646248098395546,0.7945296881833992,2.804736422569383,0.052709586675133625,74,opponent_rank_prev,"['team_size', 'total_value', 'distance', 'extra_time']",False
1,-0.8332806305741614,3.000695059435112,0.7813868333708515,0.7146297748136983,30.651873347516524,1.8300475196722124e-26,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
2,-6.040444993587945,3.7671658061553632,0.11000980310207464,0.5002100083681917,11.218239608742039,7.773742434311685e-10,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
3,3.4882620229373877,6.820424533309048,0.6098520101042773,0.5190475058119439,5.396193709660058,0.0001444065985819315,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
4,2.2649988835452453,7.2254002707653395,0.7549218226223091,0.5137284256143693,4.596677266830729,0.0011875008133185045,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
5,-0.7565365976719909,5.0931465198130725,0.8828785767689777,0.6267962872744236,4.546822223673539,0.0031745989544092056,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
6,0.38028731683435946,2.5982115568450856,0.885461483775843,0.793466115343629,2.7752424723330975,0.05446612529008755,75,opponent_rank_prev,"['team_size', 'total_value', 'team_home', 'extra_time']",False
1,4.325812856408149,4.1427602181009595,0.29701905848425675,0.5216839719297525,25.667821055389698,1.5824251827140293e-22,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
2,-5.763134380852776,5.354244793212868,0.28272737928328123,0.03612285267891158,5.017597495713595,0.0002060138041972802,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
3,9.091585456911215,10.628298155043597,0.39379457732521894,0.04994901379147487,1.4507422035674522,0.2099749295535519,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
4,4.462602019448731,10.732323740521212,0.6789190325699668,0.042935092279543285,1.6303249699118343,0.164497587106473,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
5,-5.4300295685121185,5.3710278196547065,0.3198498762824205,0.11005243504061213,1.8128105068208864,0.13941567017448797,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
6,-5.005393219632365,3.1937606467083626,0.13662062388764806,0.31835254499568055,2.627776036122062,0.06426299239491892,76,opponent_rank_prev,"['team_size', 'distance', 'team_home', 'extra_time']",False
1,-15.24296563035817,2.5972586799123585,9.106699232091291e-09,0.6830552200245448,30.874417156915495,1.2315965850412885e-26,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",True
2,-3.9439975130518095,3.5366109078926438,0.26576376585769373,0.5971628710491235,11.605197387108765,3.643240924521666e-10,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",False
3,2.5482330259525656,6.212624840954455,0.6823126687969552,0.6092178187016104,4.848915076702052,0.0004051853387782447,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",False
4,3.5631375220211936,6.927251823049203,0.6087411529675393,0.5881524590640801,4.76184683632703,0.0009075266051447205,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",False
5,-3.74262610260564,4.624866633466724,0.4245451152808877,0.6047548840880709,4.421244924427828,0.003729725328116581,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",False
6,-0.03581081768905536,4.254832110075298,0.9933887288507559,0.7119753975854758,3.144832438344401,0.03638136790368774,77,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'distance']",False
1,0.6435426286730824,2.935700301276956,0.8265942964300986,0.733796504231629,30.88311647560003,1.2126950704297012e-26,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
2,-3.2631917663672496,3.5169584603028965,0.35431982567358633,0.5976235000599147,11.426431012867743,5.168601120473043e-10,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
3,4.709947217713081,5.838519749540601,0.42121615125895806,0.624087170298777,5.122978244174574,0.0002415487500240013,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
4,5.502437433774998,6.885361317299113,0.42711397688882824,0.6031452792000496,4.726557071212356,0.0009610775113357802,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
5,-4.420223036501759,5.7235249953417675,0.4457907011029498,0.5994070187813794,4.890838941389736,0.0020556907899985156,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
6,-0.05746039203941655,4.979081608142838,0.9909350021462127,0.7119680688915311,2.944972203105661,0.045164218911000344,78,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
1,-20.80416085261516,2.377017618714473,5.633952936019164e-17,0.6708611179528603,30.914285752694433,1.1473326629927854e-26,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",True
2,-4.98789478748737,3.7393329787269156,0.1833649998140909,0.595483512626833,10.754010605237806,1.9377776772220834e-09,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
3,1.6585359204842447,7.033286780684291,0.8139253758354524,0.6070931146888533,4.236178913618691,0.0012916102553699176,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
4,2.2084239291571635,5.972327757041799,0.7127513992971086,0.6105124896518751,4.603634388137318,0.0011740947926378736,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
5,-4.342104227183643,4.798031904981018,0.3724579698305803,0.6029771369638713,3.4879351130106757,0.012889648137340292,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
6,-0.1711160332498407,5.717312847521139,0.9764934729479917,0.7297971806913902,1.8277123480220738,0.1641966612305315,79,opponent_rank_prev,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
1,4.273767670499221,3.6523725517231584,0.24263151496468696,0.6256029958207245,27.556399616524907,4.877099174970246e-24,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
2,-1.6427122133724419,4.502428647591437,0.7155098656171228,0.4050033001430716,7.878800008918725,6.085354852240827e-07,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
3,9.130586530243306,7.934277174492121,0.25179964351831474,0.43594316140537415,2.1050717792238305,0.06834309929564082,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
4,8.91581788010529,9.757463438402901,0.36422872063102774,0.34133089430217634,2.4447194257799003,0.04309976162322202,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
5,-7.967185296634953,5.50431165289855,0.1578105602138468,0.1216790983704602,1.9979048627130247,0.10665803175805226,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
6,-6.5804910049238705,3.955526637841302,0.11564837112923577,0.3377123063073011,2.722405185682582,0.05777502806278802,80,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'team_home']",False
1,-13.917855742365079,3.1261031500253154,1.0994475846087787e-05,0.5634409284131308,27.556675243557105,4.874642712960294e-24,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",True
2,-2.1664175996699746,4.464843634017449,0.6279174161370547,0.40551130912753197,7.852030991350076,6.424176338617852e-07,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
3,7.449859446836241,8.6962984906007,0.3931016851082376,0.4064226723429316,1.9509072403962424,0.08976131470124209,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
4,7.2998200113115415,9.605126098918682,0.45000711922285286,0.33172022733242845,2.4442071747876124,0.04313678673316363,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
5,-7.158840599090068,5.715150285961999,0.2197158591946798,0.10348569210921132,1.9124490328420491,0.12070703883786664,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
6,-6.695009640320064,4.12074301670943,0.12375768173495325,0.2838102968038265,2.7019047418351345,0.05911744006387638,81,opponent_rank_prev,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
1,4.1508531207394945,3.66131858797603,0.25758588565415297,0.6256146040690541,27.552898630416063,4.90840933199219e-24,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
2,-1.5241064939438727,4.4369137000800976,0.7314861477104475,0.4045364732506779,7.788775205639135,7.301969831425944e-07,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
3,10.278132797875875,8.254216406300618,0.2151541111097512,0.42188057820148617,2.072014453181144,0.07248106874689167,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
4,9.18344274087304,9.583753954996013,0.3414973996367878,0.3495568416526793,2.363671412348987,0.049364859382278706,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
5,-8.411820100106402,6.269735016125782,0.18945395258007067,0.11429789333223661,1.5531199494418273,0.20249513696876853,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
6,-6.595759697015992,4.152762633322552,0.13178525277180014,0.2640623342242029,2.2117418775701942,0.10382961488081241,82,opponent_rank_prev,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
1,0.42483267550611503,2.9325006586653655,0.8848848738141583,0.7323214407130019,30.847005245373676,1.2931138313162938e-26,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
2,-3.19176975862762,3.550702674588468,0.3695033838531321,0.5956027452755213,11.350138535210036,6.001823990650809e-10,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
3,4.500259696958474,5.79033534301619,0.4383603549043408,0.6292002027814063,5.109821958028677,0.0002476153895457606,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
4,4.068634145378205,7.01027295834099,0.563663958409233,0.5973735715912916,4.750835474992419,0.0009239012463403159,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
5,2.732694583920347,6.30081098904235,0.667505881921685,0.6316297030929708,4.5523135230122875,0.0031524036434416682,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
6,0.15431516211027732,3.0288185257013294,0.9599968337319384,0.7113331981952473,2.188400394442454,0.10672079329447273,83,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'team_home']",False
1,-16.32859398278649,2.5522738851779696,4.3415704215923937e-10,0.6820386911586946,30.883669255169398,1.2115039091549534e-26,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",True
2,-3.864157801849616,3.5273996022539498,0.27429093239714775,0.5951198533740516,11.308268836572681,6.515220182103361e-10,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",False
3,2.335038521422365,6.320916145894583,0.7123809039511031,0.6041234458779245,4.842216941128035,0.0004103456492677237,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",False
4,2.8435465068095116,6.836658025567345,0.6788339139266004,0.6063937998459303,4.7669848875701195,0.0008999875200308846,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",False
5,-3.1677313728039707,4.717280440520956,0.5068652245373386,0.5595479968883927,4.087429020348698,0.005762201953640817,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",False
6,0.0356490311521116,2.4120684343254175,0.9883908635653618,0.7320272459543286,2.035777629196153,0.12788305264070163,84,opponent_rank_prev,"['foreigners', 'total_value', 'distance', 'extra_time']",False
1,-0.012296397031190565,2.919952707510962,0.9966420512061571,0.7338486691703137,30.891297349856302,1.1951859744952554e-26,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
2,-3.150405953057497,3.5005846883973986,0.3689434819737468,0.5956539356034557,11.14430573633088,8.988228902367423e-10,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
3,4.7326552357548906,5.917406042852735,0.4251998017132539,0.6200484441887621,5.1046329840636515,0.0002500500182610613,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
4,4.54824598059866,6.832994868254253,0.5080029385816112,0.6172985750705441,4.724888536359782,0.0009636877871939946,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
5,-3.3845514150046347,5.6289290242250685,0.5520266708857913,0.5622431913241146,4.4898914977968785,0.0034146419359679468,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
6,-0.07557864026360273,2.854247863691746,0.9792024547808432,0.7299648933737937,2.186938888436322,0.10690467262611293,85,opponent_rank_prev,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
1,4.118279677129657,3.6551659638623146,0.2605327131702762,0.6256790918057497,27.558422727665057,4.859097560535045e-24,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
2,-1.7919890102777578,4.450879451082407,0.6875515380099821,0.4056043527334393,7.326220921465235,1.8657805930574301e-06,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
3,9.97831579348097,8.124992051569212,0.22148430512029585,0.437049769508595,2.1073550451624694,0.06806574666505792,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
4,7.32182166957767,9.730531640622413,0.45449177612099023,0.3329348365487914,2.4481452542676063,0.04285294951950987,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
5,-7.474887305400181,5.531063838996419,0.1863356899574078,0.068908989932431,1.8363426618546028,0.13475452030348697,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
6,-5.086177925284385,3.210749825971122,0.13273258987247336,0.3347488908598394,1.9878624262607747,0.13541670330348626,86,opponent_rank_prev,"['foreigners', 'distance', 'team_home', 'extra_time']",False
1,-0.23002821265514783,3.0350457866533707,0.9396228633744705,0.7103354175808355,30.609260751935476,1.974385262093827e-26,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
2,-5.643974172667986,3.9427519832698423,0.1534532263240203,0.4942446484620605,11.493243202366198,4.534953139052437e-10,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
3,3.3335341739342024,6.649790131432418,0.616953589868736,0.5111069713722993,5.128885889741757,0.00023887340881372676,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
4,3.0978817841406503,7.557355199577926,0.6832153643207944,0.4902663750245705,4.425250126404441,0.0015720180481654633,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
5,1.890769318232057,5.921102190257456,0.7516203524061902,0.6761882959634922,4.916550068772871,0.0019908003362237923,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
6,1.8438038306582394,4.321211070859475,0.67529317741903,0.6255343970445135,2.9837512681975387,0.04329275913181593,87,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'team_home']",False
1,-21.26951899231667,2.563558719953829,1.5854007626656219e-15,0.6321306377601301,30.64348358724152,1.8576018564315712e-26,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",True
2,-7.410531093871832,3.882070650764626,0.05733751765016777,0.4906021483455456,11.481599304823689,4.6394752729952e-10,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",True
3,0.22793614346879387,7.1871232563270695,0.9747452109934636,0.48854156140000204,4.849045936879273,0.000405085174007603,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",False
4,2.335238304495744,7.430459133448684,0.7543155642226672,0.5008391651232782,4.434641569275506,0.0015479876966728928,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",False
5,-3.959372356661053,4.651979414956356,0.40123195303638315,0.6056442253537409,4.419692902022638,0.003737192946162178,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",False
6,1.3237599509247666,3.804736272805401,0.732432278459094,0.697502292770172,3.0195466112778853,0.041640621623169755,88,opponent_rank_prev,"['mean_age', 'total_value', 'distance', 'extra_time']",False
1,-0.6073368761643835,3.0262436421216696,0.8410412174340952,0.7114948163574006,30.646353506759453,1.8481296417395786e-26,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
2,-5.8764109008226875,3.8638427716827484,0.12946647350937118,0.49437743001358936,11.24342717796262,7.398845020239728e-10,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
3,2.6755492545709867,6.731085085811743,0.6916147772214674,0.5076973860791248,5.125795028151667,0.0002402694046482373,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
4,3.5162738463446463,7.388839935717025,0.6357484720580431,0.5075218186286043,4.384184971477528,0.0016816354666455385,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
5,-4.616588629445902,5.709048062771631,0.4248825787887309,0.6016341213833462,4.879573939105104,0.002084820735628825,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
6,1.230902453789335,4.345707030049744,0.7806206058454488,0.6895081020199796,2.815850010312405,0.05206385733649702,89,opponent_rank_prev,"['mean_age', 'total_value', 'team_home', 'extra_time']",False
1,3.915554490222105,4.114491669420082,0.34183949267136726,0.5247482271111634,25.699617759878564,1.4916990440914337e-22,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
2,-5.589302616835932,5.419443366556658,0.3033065779719761,0.04986303969863448,5.984597742882054,2.867806539386226e-05,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
3,8.587535305351501,10.401466637659151,0.4104411758316543,0.05192916806979753,1.3919747618591054,0.2309590569425103,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
4,5.755925620025444,11.042245255099822,0.6039543445398257,0.03462583642933115,1.4065748658027009,0.2336537463848783,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
5,-7.968606480544317,5.637854932226853,0.1674983482886254,0.10562847030408717,1.9574197875803065,0.11309860229774475,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
6,-5.504426386373571,4.268528638458744,0.21554133436467024,0.20153317848047125,2.7426843260413007,0.05647978510761766,90,opponent_rank_prev,"['mean_age', 'distance', 'team_home', 'extra_time']",False
1,-0.697956696048318,3.0210228577322416,0.8174050745840113,0.7111438024298324,30.6310150209164,1.8993241080212114e-26,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
2,-5.664430682055118,3.898860241817559,0.14743292269385394,0.49497573242059245,11.1660701551976,8.61212356269972e-10,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
3,2.5671210388232497,6.702446435537521,0.7022955643056388,0.5111596649085415,5.112092549735085,0.0002465575482301357,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
4,3.0041259567724112,7.580846197542907,0.6931975504083423,0.5077571419247222,4.383378833011166,0.0016838634955154935,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
5,2.0809094997147652,6.284344287152355,0.7427773171995087,0.6275735925821087,4.554589672919535,0.0031432515978713402,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
6,1.468813324994977,3.0887528259581996,0.6408323075803355,0.7123502679677198,2.182243283997614,0.10749775286054855,91,opponent_rank_prev,"['total_value', 'distance', 'team_home', 'extra_time']",False
1,-12.733686042216124,2.4936153191344994,5.055958425070314e-07,0.723148782411991,25.817150934698546,5.253386341318045e-26,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",True
2,-3.3204256935845766,3.205165391202603,0.30115427230607267,0.6772730296872667,10.45020554577736,2.0495728095921036e-10,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",False
3,7.935855786234773,5.5857435152686605,0.15764966637090563,0.7236605381241206,4.256194213043342,0.0005771828262011676,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",False
4,0.3986112967146105,5.441957577727926,0.9418373943179463,0.6927860683572354,5.214507633289356,0.00020133935202911807,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",False
5,0.04263777534148128,4.501642583066127,0.9925055731186242,0.6823894660364439,3.568000898070201,0.008697432186957841,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",False
6,-0.07549668195297599,3.8743721147823864,0.9847101095908426,0.7733196981105643,3.131857331032927,0.03400634626761488,92,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'distance']",False
1,0.5002263968481893,2.7957730638261538,0.8580878936821735,0.7586555173497643,25.8443131951555,4.9599403364265995e-26,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
2,-3.0627233222801347,3.1800750602077006,0.33636662443976895,0.6746494591777416,10.447163315727478,2.0638523839619253e-10,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
3,9.39373827757996,5.203961590027488,0.07323717978828982,0.7360653380826845,4.535510551757723,0.00031481688524134793,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
4,1.434710736407394,5.335988008629249,0.7888911879452296,0.6990316830163306,5.092949454814982,0.0002501325778220123,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
5,-0.08045881667409738,5.49420386695011,0.9884129083816594,0.6743306268657343,3.9442361159406305,0.005035788065508758,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
6,0.02320324367551907,4.619632135767899,0.996058636295596,0.7729330513181443,2.835340082425217,0.047487438005628546,93,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'team_home']",False
1,-17.970159951536107,2.298590370807016,4.6677211594848095e-14,0.7129880040312728,25.848425115156196,4.9169756143500327e-26,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",True
2,-4.825379989176257,3.3803478749297935,0.15460563582198292,0.6726813977616237,9.875520904020355,7.641941878427432e-10,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",False
3,6.608027908050872,6.344812550253703,0.2994716178938946,0.719585655833704,3.7873274239324646,0.0015965093394347675,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",False
4,-0.6818554258958596,4.7405174818344955,0.8860821982684334,0.7052675591288486,5.020267410065646,0.0002849261192884227,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",False
5,-0.4701435369036191,4.753062536989795,0.9218646926383982,0.6766035762854739,2.8179116103513877,0.02694952371832115,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",False
6,0.008167659679994,5.223346703590216,0.9987729684061565,0.7977104696737605,1.6990492591879982,0.1893294133858016,94,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'total_value', 'extra_time']",False
1,3.803998076557855,3.4439834183248172,0.2700155601494939,0.6652846314035885,23.28355929018407,1.1970985011411085e-23,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
2,-1.9480542951369693,3.9950247617938928,0.6262176156570746,0.5283365194041972,7.8782826932215615,7.901602058629484e-08,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
3,15.28261662030515,7.279794368380534,0.037609733164652166,0.6024421592212663,2.359705030853508,0.03353641143045677,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
4,2.538686395099768,7.072801592548543,0.7208240717850265,0.506213239711701,3.6606114501225506,0.0034642051283986348,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
5,-5.0445140611959935,5.64473202542624,0.37861328811801576,0.2179520996692541,1.6196316904738017,0.17615611115165947,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
6,-6.547349944933648,3.8089517680063425,0.10618834679020896,0.3802420369146188,2.6378411674747118,0.05970332599582284,95,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'team_home']",False
1,-10.980930617834552,2.9971733822763245,0.00028147407041963495,0.6249206976523998,23.278154772881905,1.2112163137366172e-23,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",True
2,-1.6465205557420535,4.017354403970817,0.6822419656244655,0.5290548909333841,7.796220433965891,9.57895963851185e-08,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",False
3,13.934498558936735,7.956161381707338,0.08209705764305979,0.5839106539771896,2.163576760527423,0.05013391085161398,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",False
4,2.0106351444444317,7.112278681942817,0.778319779912233,0.5074728744504123,3.650414300550887,0.0035310541796886767,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",False
5,-3.8467107075795695,5.9763824909620595,0.524691488230814,0.18838617161550353,1.5469939095123242,0.1971767261975243,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",False
6,-6.64024523163919,4.001308320945919,0.11776770573013902,0.3176913675115929,2.5802922248394484,0.06388404595321405,96,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'distance', 'extra_time']",False
1,3.6211590141127754,3.452051922705792,0.2948079370382059,0.6650517034635219,23.27581012097979,1.2173929745329827e-23,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
2,-1.5403076107091915,3.9789279082337123,0.6989773829251515,0.5226187337718732,7.882511024827848,7.823642119461003e-08,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
3,15.678952237740605,7.438948350050433,0.03686672697225315,0.59693206914304,2.352934421104526,0.034008787275271526,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
4,2.745916624687637,6.991288358188683,0.6957999742904282,0.5097652156809727,3.4489264735261664,0.005155637913003552,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
5,-4.808761774703106,6.4982975971072205,0.4650500783345429,0.2030164470741097,1.2555780976415718,0.3070692162636699,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
6,-6.5553072677650785,4.073995730023334,0.1284426520868246,0.29159099108399356,2.0260420268535624,0.1252699388704355,97,opponent_rank_prev,"['team_size', 'foreigners', 'mean_age', 'team_home', 'extra_time']",False
